Plot,SiteCode,SiteCode_Plot,AcceptedGenus,AcceptedSpecies,NameCheck,Genus_Species_combo,PercentCoverAlive,PercentCoverDead,AbundanceAlive_count,AbundanceDead_count,MeanCanopyDiameter_cm,Clonal,SeasonallyApparent
T091,westcoast,westcoast_T091,Searsia,lucida,10132,Searsia lucida,0.75,0.25,1,0,140,no,1
T091,westcoast,westcoast_T091,Metalasia,densa,7321,Metalasia densa,0.25,0.5,20,0,250,no,1
T092,capepoint,capepoint_T092,Leucadendron,xanthoconus,6738,Leucadendron xanthoconus,77.5,0,245,0,32.5,no,NA
T092,capepoint,capepoint_T092,Berzelia,lanuginosa,1523,Berzelia lanuginosa,16.25,0,115,0,21.25,no,NA
T092,capepoint,capepoint_T092,Aristea,capitata,892,Aristea capitata,8.25,0,9,0,133.33333333333334,yes,NA
T093,capepoint,capepoint_T093,Syncarpha,vestita,10857,Syncarpha vestita,14.25,6.75,49,36,50,no,1
T093,capepoint,capepoint_T093,Elegia,nuda,3501,Elegia nuda,6.25,0,49,0,38.75,yes,1
T093,capepoint,capepoint_T093,Restio,bifurcus,9491,Restio bifurcus,6.25,0,98,0,41.25,yes,1
T093,capepoint,capepoint_T093,Diastella,divaricata,2990,Diastella divaricata,5,0,26,0,47.5,no,1
T093,capepoint,capepoint_T093,Staberoha,cernua,10637,Staberoha cernua,4.5,0,19,0,47.5,yes,1
T093,capepoint,capepoint_T093,Serruria,glomerata,10447,Serruria glomerata,4.375,0.625,79,7,23.75,no,1
T093,capepoint,capepoint_T093,Cliffortia,subsetacea,2304,Cliffortia subsetacea,1.75,0,33,0,26.75,no,1
T093,capepoint,capepoint_T093,Restio,cincinnatus,9501,Restio cincinnatus,1.625,0,18,0,32.5,yes,1
T093,capepoint,capepoint_T093,Leucadendron,laureolum,6693,Leucadendron laureolum,1.4375,0.25,8,1,43.333333333333336,no,1
T093,capepoint,capepoint_T093,Restio,quinquefarius,9594,Restio quinquefarius,0.875,0,9,0,30,no,1
T093,capepoint,capepoint_T093,Struthiola,ciliata,10797,Struthiola ciliata,0.875,0.25,37,12,18,no,1
T093,capepoint,capepoint_T093,Thamnochortus,lucens,10983,Thamnochortus lucens,0.5,0,2,0,40,yes,1
T093,capepoint,capepoint_T093,Erica,pulchella,4121,Erica pulchella,0.4375,0,19,0,13.5,no,1
T093,capepoint,capepoint_T093,Erica,imbricata,3893,Erica imbricata,0.375,0.025,11,1,23.5,no,1
T093,capepoint,capepoint_T093,Tetraria,eximia,10927,Tetraria eximia,0.1875,0,1,0,40,yes,1
T093,capepoint,capepoint_T093,Erica,similis,4184,Erica similis,0.0625,0,1,0,12,no,1
T093,capepoint,capepoint_T093,Rafnia,angulata,9443,Rafnia angulata,0,1.25,0,10,43.75,yes,1
T094,capepoint,capepoint_T094,Aristea,capitata,892,Aristea capitata,18,0,68,0,55,yes,NA
T094,capepoint,capepoint_T094,Cliffortia,polygonifolia,2279,Cliffortia polygonifolia,16.5,0,62,0,60,no,NA
T094,capepoint,capepoint_T094,Pelargonium,cucullatum,8589,Pelargonium cucullatum,8.25,0,45,0,30,no,NA
T094,capepoint,capepoint_T094,Aspalathus,hispida,1067,Aspalathus hispida,5,0,17,0,60,no,NA
T094,capepoint,capepoint_T094,Ficinia,oligantha,4737,Ficinia oligantha,5,0,53,0,26.666666666666668,yes,NA
T094,capepoint,capepoint_T094,Argyrolobium,lunare,872,Argyrolobium lunare,4.5,0,25,0,42.5,yes,NA
T094,capepoint,capepoint_T094,Leucadendron,argenteum,6658,Leucadendron argenteum,3,0.25,7,1,50,no,NA
T094,capepoint,capepoint_T094,Tenaxia,stricta,10876,Tenaxia stricta,2.25,0,9,0,50,yes,NA
T094,capepoint,capepoint_T094,Muraltia,heisteria,7715,Muraltia heisteria,1.75,0,9,0,40,no,NA
T094,capepoint,capepoint_T094,Osteospermum,moniliferum,8144,Osteospermum moniliferum,1.25,0,1,0,100,no,NA
T094,capepoint,capepoint_T094,Phylica,plumosa,#N/A,Phylica plumosa,1,0,10,0,20,no,NA
T095,westcoast,westcoast_T095,Pterocelastrus,tricuspidatus,9327,Pterocelastrus tricuspidatus,21.25,0,4,0,300,no,1
T095,westcoast,westcoast_T095,Othonna,coronopifolia,8223,Othonna coronopifolia,6.25,1.25,3,1,100,no,1
T095,westcoast,westcoast_T095,Carpobrotus,quadrifidus,1855,Carpobrotus quadrifidus,5,0.75,5,2,250,no,1
T095,westcoast,westcoast_T095,Eriocephalus,racemosus,4311,Eriocephalus racemosus,5,1.25,12,2,42.5,no,1
T095,westcoast,westcoast_T095,Euphorbia,burmanii,4460,Euphorbia burmanii,4.5,0.5,6,1,47.5,no,1
T095,westcoast,westcoast_T095,Dipogon,lignosus,3097,Dipogon lignosus,3.75,0,2,0,200,no,1
T095,westcoast,westcoast_T095,Ehrharta,calycina,3442,Ehrharta calycina,3.75,1.25,25,10,20,no,1
T095,westcoast,westcoast_T095,Trichocephalus,stipularis,11200,Trichocephalus stipularis,3.25,0,5,0,62.5,no,1
T095,westcoast,westcoast_T095,Tetragonia,fruticosa,10898,Tetragonia fruticosa,2.5,0,3,0,52.5,no,1
T095,westcoast,westcoast_T095,Willdenowia,incurvata,11622,Willdenowia incurvata,2.5,1.25,5,2,60,no,1
T095,westcoast,westcoast_T095,Muraltia,spinosa,7803,Muraltia spinosa,2,0,1,0,150,no,1
T095,westcoast,westcoast_T095,Cotyledon,orbiculata,2537,Cotyledon orbiculata,1.25,0,1,0,65,no,1
T095,westcoast,westcoast_T095,Helichrysum,revolutum,5479,Helichrysum revolutum,1.25,0,1,0,55,no,1
T096,capepoint,capepoint_T096,Erica,muscosa,4013,Erica muscosa,35,0,197,0,27.5,no,1
T096,capepoint,capepoint_T096,Erica,corifolia,3749,Erica corifolia,9.5,0,80,0,20,no,1
T096,capepoint,capepoint_T096,Erica,ericoides,3804,Erica ericoides,7.75,0,33,0,42.5,no,1
T096,capepoint,capepoint_T096,Thamnochortus,lucens,10983,Thamnochortus lucens,4,0,23,0,27.5,yes,1
T096,capepoint,capepoint_T096,Leucadendron,laureolum,6693,Leucadendron laureolum,2.75,0,4,0,85,no,1
T096,capepoint,capepoint_T096,Metalasia,densa,7321,Metalasia densa,2.75,0,12,0,35,no,1
T096,capepoint,capepoint_T096,Erica,imbricata,3893,Erica imbricata,2.5,0,12,0,30,no,1
T096,capepoint,capepoint_T096,Erica,subcapitata,4205,Erica subcapitata,2.5,0,8,0,40,no,1
T096,capepoint,capepoint_T096,Cullumia,setosa,2707,Cullumia setosa,2.25,0,36,0,20,no,1
T096,capepoint,capepoint_T096,Hypodiscus,aristatus,5884,Hypodiscus aristatus,2,0,8,0,40,yes,1
T096,capepoint,capepoint_T096,Restio,egregius,9524,Restio egregius,1.75,0,1,0,150,yes,1
T096,capepoint,capepoint_T096,Leucadendron,salignum,6721,Leucadendron salignum,1.25,0,1,0,100,yes,1
T096,capepoint,capepoint_T096,Restio,capensis,9498,Restio capensis,1.25,0,6,0,50,yes,1
T096,capepoint,capepoint_T096,Thesium,viridifolium,11109,Thesium viridifolium,1,0,2,0,50,no,1
T097,capepoint,capepoint_T097,Erica,labialis,3936,Erica labialis,7.75,0.75,51,5,43.75,no,1
T097,capepoint,capepoint_T097,Restio,cincinnatus,9501,Restio cincinnatus,6.25,0,43,0,41.25,yes,1
T097,capepoint,capepoint_T097,Serruria,villosa,10473,Serruria villosa,5.5,0.4375,41,6,40,no,1
T097,capepoint,capepoint_T097,Diastella,divaricata,2990,Diastella divaricata,4.125,0,7,0,67.5,no,1
T097,capepoint,capepoint_T097,Elegia,stipularis,3509,Elegia stipularis,2.625,0,17,0,36.25,yes,1
T097,capepoint,capepoint_T097,Thamnochortus,lucens,10983,Thamnochortus lucens,2.625,0.125,22,1,35,yes,1
T097,capepoint,capepoint_T097,Erica,exleeana,3816,Erica exleeana,2.5625,0,35,0,35,no,1
T097,capepoint,capepoint_T097,Erica,mammosa,3987,Erica mammosa,1.5625,0,9,0,35,no,1
T097,capepoint,capepoint_T097,Liparia,parva,6858,Liparia parva,1.25,0,6,0,40,yes,1
T097,capepoint,capepoint_T097,Adenandra,villosa,99,Adenandra villosa,1.1875,0,12,0,32.5,yes,1
T097,capepoint,capepoint_T097,Metalasia,densa,7321,Metalasia densa,0.875,0,8,0,32.5,no,1
T097,capepoint,capepoint_T097,Hypodiscus,aristatus,5884,Hypodiscus aristatus,0.625,0,3,0,45,yes,1
T097,capepoint,capepoint_T097,Aspalathus,carnosa,1001,Aspalathus carnosa,0.5,0,5,0,35,no,1
T097,capepoint,capepoint_T097,Leucadendron,laureolum,6693,Leucadendron laureolum,0.5,0,1,0,55,no,1
T097,capepoint,capepoint_T097,Tetraria,eximia,10927,Tetraria eximia,0.4375,0,4,0,40,yes,1
T097,capepoint,capepoint_T097,Cullumia,squarrosa,2708,Cullumia squarrosa,0.375,0,3,0,35,no,1
T097,capepoint,capepoint_T097,Erica,corifolia,3749,Erica corifolia,0.3125,0,8,0,20,no,1
T097,capepoint,capepoint_T097,Thesium,viridifolium,11109,Thesium viridifolium,0.3125,0,6,0,111,no,1
T097,capepoint,capepoint_T097,Syncarpha,vestita,10857,Syncarpha vestita,0.25,0,1,0,35,no,1
T097,capepoint,capepoint_T097,Anaxeton,laeve,575,Anaxeton laeve,0.1875,0,1,0,45,no,1
T097,capepoint,capepoint_T097,Edmondia,sesamoides,3437,Edmondia sesamoides,0.1875,0.125,12,4,18.5,no,1
T097,capepoint,capepoint_T097,Metalasia,cephalotes,7317,Metalasia cephalotes,0.1875,0,5,0,18.333333333333332,no,1
T097,capepoint,capepoint_T097,Metalasia,brevifolia,7314,Metalasia brevifolia,0.125,0,1,0,15,no,1
T097,capepoint,capepoint_T097,Amphithalea,ericifolia,510,Amphithalea ericifolia,0.0625,0,2,0,15,yes,1
T097,capepoint,capepoint_T097,Erica,ericoides,3804,Erica ericoides,0.0625,0,1,0,30,no,1
T097,capepoint,capepoint_T097,Erica,plukenetii,4102,Erica plukenetii,0.0625,0,2,0,10,no,1
T097,capepoint,capepoint_T097,Lobelia,setacea,6916,Lobelia setacea,0.0625,0,1,0,20,no,1
T097,capepoint,capepoint_T097,Trichocephalus,stipularis,11200,Trichocephalus stipularis,0.0625,0,1,0,25,yes,1
T097,capepoint,capepoint_T097,Protea,cynaroides,9148,Protea cynaroides,0,0.125,1,1,40,yes,1
T098,capepoint,capepoint_T098,Thamnochortus,lucens,10983,Thamnochortus lucens,27.5,0,75,0,42.5,yes,NA
T098,capepoint,capepoint_T098,Leucadendron,xanthoconus,6738,Leucadendron xanthoconus,23.5,2.25,32,13,85,no,NA
T098,capepoint,capepoint_T098,Protea,lepidocarpodendron,9164,Protea lepidocarpodendron,11.75,0,24,0,95,no,NA
T098,capepoint,capepoint_T098,Trichocephalus,stipularis,11200,Trichocephalus stipularis,6.25,0,24,0,36.666666666666664,yes,NA
T098,capepoint,capepoint_T098,Leucospermum,conocarpodendron,6747,Leucospermum conocarpodendron,4.75,0.75,12,4,50,no,NA
T098,capepoint,capepoint_T098,Cliffortia,falcata,2234,Cliffortia falcata,3,0,15,0,30,no,NA
T098,capepoint,capepoint_T098,Metalasia,densa,7321,Metalasia densa,3,0,11,0,60,no,NA
T098,capepoint,capepoint_T098,Elytropappus,scaber,3531,Elytropappus scaber,2,0,2,0,150,no,NA
T098,capepoint,capepoint_T098,Adenandra,villosa,99,Adenandra villosa,1.25,0,25,0,20,no,NA
T098,capepoint,capepoint_T098,Diosma,oppositifolia,3068,Diosma oppositifolia,1,0,9,0,30,yes,NA
T098,capepoint,capepoint_T098,Montinia,caryophyllacea,7454,Montinia caryophyllacea,1,0,10,0,20,yes,NA
T098,capepoint,capepoint_T098,Olea,capensis,8005,Olea capensis,1,0,2,0,100,yes,NA
T103,anysberg,anysberg_T103,Galenia,africana,4807,Galenia africana,4,0.5,19,3,49.5,no,1
T103,anysberg,anysberg_T103,Euclea,undulata,4438,Euclea undulata,3.75,0,1,0,410,no,1
T103,anysberg,anysberg_T103,Crassula,rupestris,2639,Crassula rupestris,3.25,0,12,0,55.75,no,1
T103,anysberg,anysberg_T103,Pteronia,incana,9352,Pteronia incana,1.5,0,2,0,66,no,1
T103,anysberg,anysberg_T103,Searsia,pallens,10133,Searsia pallens,1.5,0.5,1,0,210,no,1
T103,anysberg,anysberg_T103,Crassula,arborescens,2547,Crassula arborescens,1.25,0,2,0,70,no,1
T103,anysberg,anysberg_T103,Leipoldtia,schultzei,6589,Leipoldtia schultzei,1,0.5,3,4,35,no,1
T103,anysberg,anysberg_T103,Euphorbia,mauritanica,4505,Euphorbia mauritanica,0.5,0,1,0,95,no,1
T103,anysberg,anysberg_T103,Roepera,morgsana,9725,Roepera morgsana,0.5,0,1,0,59,no,1
T103,anysberg,anysberg_T103,Tylecodon,wallichii,11374,Tylecodon wallichii,0.25,0,1,0,31,no,1
T104,anysberg,anysberg_T104,Galenia,africana,4807,Galenia africana,29.25,2,45,4,56.25,no,NA
T104,anysberg,anysberg_T104,Pentzia,incana,8811,Pentzia incana,15,0.5,48,1,31.25,no,NA
T104,anysberg,anysberg_T104,Ruschia,spinosa,9964,Ruschia spinosa,13.25,0,28,0,43.333333333333336,no,NA
T104,anysberg,anysberg_T104,Chaenostoma,caeruleum,1995,Chaenostoma caeruleum,8.75,0,185,0,10,no,NA
T104,anysberg,anysberg_T104,Tylecodon,wallichii,11374,Tylecodon wallichii,2.5,0.75,5,6,30,no,NA
T104,anysberg,anysberg_T104,Euphorbia,NA,#N/A,Euphorbia,1.75,0,1,0,127,no,NA
T104,anysberg,anysberg_T104,Leipoldtia,schultzei,6589,Leipoldtia schultzei,1,0,7,0,40,no,NA
T105,anysberg,anysberg_T105,Erica,quadrangularis,4128,Erica quadrangularis,16.25,17.5,42,25,38.75,no,1
T105,anysberg,anysberg_T105,Ehrharta,calycina,3442,Ehrharta calycina,8.75,0,103,0,15,yes,1
T105,anysberg,anysberg_T105,Ficinia,nodosa,4736,Ficinia nodosa,4.5,0,70,0,26.666666666666668,yes,1
T105,anysberg,anysberg_T105,Senecio,burchellii,10308,Senecio burchellii,3,0,11,0,37.5,no,1
T105,anysberg,anysberg_T105,Pentameris,airoides,8743,Pentameris airoides,1,0,79,0,6,no,1
T105,anysberg,anysberg_T105,Chrysocoma,ciliata,2138,Chrysocoma ciliata,0.5,0,2,0,25,no,1
T106,anysberg,anysberg_T106,Elytropappus,rhinocerotis,3530,Elytropappus rhinocerotis,19.25,4,13,5,85,no,NA
T106,anysberg,anysberg_T106,Ruschia,pungens,9950,Ruschia pungens,15.75,0,23,4,40,no,NA
T106,anysberg,anysberg_T106,Cliffortia,NA,#N/A,Cliffortia,5,0,9,0,40,no,NA
T106,anysberg,anysberg_T106,Tetragonia,NA,#N/A,Tetragonia,0.75,0,2,0,80,no,NA
T107,anysberg,anysberg_T107,Pteronia,pallens,9365,Pteronia pallens,5.5,1.25,14,5,31.25,no,1
T107,anysberg,anysberg_T107,Ruschia,spinosa,9964,Ruschia spinosa,5.25,1,30,6,22.5,no,1
T107,anysberg,anysberg_T107,Pentzia,incana,8811,Pentzia incana,4.25,0,27,0,25,no,1
T107,anysberg,anysberg_T107,Pteronia,glauca,9347,Pteronia glauca,0.75,0.25,5,2,30,no,1
T107,anysberg,anysberg_T107,Mesembryanthemum,junceum,7253,Mesembryanthemum junceum,0.5,0,3,0,30,no,1
T108,anysberg,anysberg_T108,Ruschia,pungens,9950,Ruschia pungens,5.75,0,22,0,40,no,NA
T108,anysberg,anysberg_T108,Leipoldtia,schultzei,6589,Leipoldtia schultzei,4.5,0,24,0,41.666666666666664,no,NA
T108,anysberg,anysberg_T108,Monechma,NA,#N/A,Monechma,4,1,18,6,36.666666666666664,no,NA
T108,anysberg,anysberg_T108,Crassula,rupestris,2639,Crassula rupestris,2.75,0,17,0,33.333333333333336,no,NA
T108,anysberg,anysberg_T108,Euphorbia,heptagona,4494,Euphorbia heptagona,2.25,0.5,26,5,28.333333333333332,no,NA
T108,anysberg,anysberg_T108,Rhigozum,obovatum,9643,Rhigozum obovatum,1.75,0,6,0,40,no,NA
T108,anysberg,anysberg_T108,Pteronia,NA,#N/A,Pteronia,1.5,0,11,0,35,no,NA
T108,anysberg,anysberg_T108,Nymania,capensis,7960,Nymania capensis,1.25,0.25,2,0,100,no,NA
T108,anysberg,anysberg_T108,Euphorbia,NA,#N/A,Euphorbia,1,0,1,0,85,no,NA
T108,anysberg,anysberg_T108,Pteronia,incana,9352,Pteronia incana,1,0,6,0,35,no,NA
T109,anysberg,anysberg_T109,Elytropappus,rhinocerotis,3530,Elytropappus rhinocerotis,13,1.75,25,10,60,no,1
T109,anysberg,anysberg_T109,Passerina,obtusifolia,8521,Passerina obtusifolia,8.25,0,11,0,100,no,1
T109,anysberg,anysberg_T109,Cullumia,bisulca,2696,Cullumia bisulca,3.25,0,5,0,87.33333333333333,no,1
T109,anysberg,anysberg_T109,Acmadenia,fruticosa,38,Acmadenia fruticosa,3,0,3,0,89,no,1
T109,anysberg,anysberg_T109,Ruschia,pungens,9950,Ruschia pungens,1.25,0,6,0,30,no,1
T109,anysberg,anysberg_T109,Montinia,caryophyllacea,7454,Montinia caryophyllacea,0.5,0,1,0,57,yes,1
T109,anysberg,anysberg_T109,Ruschia,fourcadei,9892,Ruschia fourcadei,0.5,0,5,0,30,no,1
T112,dehoop,dehoop_T112,Euchaetis,meridionalis,4421,Euchaetis meridionalis,22.5,NA,68,NA,80,no,NA
T112,dehoop,dehoop_T112,Leucadendron,meridianum,6700,Leucadendron meridianum,11.5,NA,8,NA,158.75,no,NA
T112,dehoop,dehoop_T112,Protea,obtusifolia,9176,Protea obtusifolia,9.25,NA,6,NA,175,no,NA
T112,dehoop,dehoop_T112,Thamnochortus,pluristachyus,10991,Thamnochortus pluristachyus,5,NA,29,NA,67.5,yes,NA
T112,dehoop,dehoop_T112,Erica,axillaris,3664,Erica axillaris,3,NA,8,NA,66.66666666666667,no,NA
T112,dehoop,dehoop_T112,Passerina,paleacea,8522,Passerina paleacea,2,NA,29,NA,45,no,NA
T112,dehoop,dehoop_T112,Searsia,laevigata,10129,Searsia laevigata,1.75,NA,2,NA,95,yes,NA
T112,dehoop,dehoop_T112,Helichrysum,patulum,5470,Helichrysum patulum,1.5,NA,2,NA,125,no,NA
T112,dehoop,dehoop_T112,Restio,leptoclados,9550,Restio leptoclados,1.25,NA,3,NA,75,yes,NA
T112,dehoop,dehoop_T112,Euclea,racemosa,4435,Euclea racemosa,0.75,NA,1,NA,100,yes,NA
T112,dehoop,dehoop_T112,Searsia,glauca,10126,Searsia glauca,0.5,NA,1,NA,80,yes,NA
T114,dehoop,dehoop_T114,Aulax,umbellata,1362,Aulax umbellata,23.25,NA,100,NA,53.75,no,NA
T114,dehoop,dehoop_T114,Erica,puberuliflora,4117,Erica puberuliflora,18.75,NA,240,NA,29.25,no,NA
T114,dehoop,dehoop_T114,Thamnochortus,gracilis,10978,Thamnochortus gracilis,7.25,NA,109,NA,32.5,yes,NA
T114,dehoop,dehoop_T114,Mimetes,cucullatus,7396,Mimetes cucullatus,4.625,NA,6,NA,63.75,yes,NA
T114,dehoop,dehoop_T114,Leucadendron,salignum,6721,Leucadendron salignum,2,NA,2,NA,95,yes,NA
T114,dehoop,dehoop_T114,Mastersiella,digitata,7166,Mastersiella digitata,2,NA,6,NA,47.5,yes,NA
T114,dehoop,dehoop_T114,Cliffortia,stricta,2300,Cliffortia stricta,1.75,NA,9,NA,50,no,NA
T114,dehoop,dehoop_T114,Morella,quercifolia,7624,Morella quercifolia,1.5,NA,2,NA,85,yes,NA
T114,dehoop,dehoop_T114,Erica,plukenetii,4102,Erica plukenetii,1.25,NA,25,NA,31.666666666666668,no,NA
T114,dehoop,dehoop_T114,Berzelia,cordifolia,1517,Berzelia cordifolia,1.125,NA,11,NA,46.25,yes,NA
T114,dehoop,dehoop_T114,Protea,denticulata,9150,Protea denticulata,1.125,NA,10,NA,35,yes,NA
T114,dehoop,dehoop_T114,Hypodiscus,aristatus,5884,Hypodiscus aristatus,1,NA,7,NA,50,yes,NA
T114,dehoop,dehoop_T114,Penaea,mucronata,8737,Penaea mucronata,1,NA,8,NA,45,yes,NA
T114,dehoop,dehoop_T114,Leucospermum,cuneiforme,6750,Leucospermum cuneiforme,0.75,NA,1,NA,65,no,NA
T114,dehoop,dehoop_T114,Serruria,fasciflora,10441,Serruria fasciflora,0.625,NA,3,NA,45,no,NA
T114,dehoop,dehoop_T114,Erica,discolor,3786,Erica discolor,0.25,NA,2,NA,40,yes,NA
T114,dehoop,dehoop_T114,Hypodiscus,albo-aristatus,5881,Hypodiscus albo-aristatus,0.25,NA,1,NA,50,yes,NA
T117,langeberg,langeberg_T117,Erica,anguliger,3641,Erica anguliger,13.25,NA,123,NA,30,no,NA
T117,langeberg,langeberg_T117,Tetraria,cuspidata,10925,Tetraria cuspidata,10.75,NA,55,NA,45,yes,NA
T117,langeberg,langeberg_T117,Tetraria,involucrata,10934,Tetraria involucrata,6.25,NA,13,NA,75,yes,NA
T117,langeberg,langeberg_T117,Hypodiscus,albo-aristatus,5881,Hypodiscus albo-aristatus,5.75,NA,33,NA,45,yes,NA
T117,langeberg,langeberg_T117,Penaea,mucronata,8737,Penaea mucronata,5.25,NA,29,NA,48.333333333333336,yes,NA
T117,langeberg,langeberg_T117,Watsonia,NA,#N/A,Watsonia,2,NA,29,NA,35,yes,NA
T117,langeberg,langeberg_T117,Bobartia,gladiata,1551,Bobartia gladiata,1.75,NA,20,NA,37.5,yes,NA
T117,langeberg,langeberg_T117,Elegia,thyrsoidea,3513,Elegia thyrsoidea,0.875,NA,8,NA,42.5,yes,NA
T117,langeberg,langeberg_T117,Leucadendron,eucalyptifolium,6681,Leucadendron eucalyptifolium,0.5625,NA,6,NA,28.333333333333332,no,NA
T117,langeberg,langeberg_T117,Berzelia,intermedia,1522,Berzelia intermedia,0.5,NA,2,NA,50,yes,NA
T117,langeberg,langeberg_T117,Thesium,viridifolium,11109,Thesium viridifolium,0.375,NA,6,NA,20,no,NA
T117,langeberg,langeberg_T117,Protea,neriifolia,9174,Protea neriifolia,0.3125,NA,3,NA,22.5,no,NA
T117,langeberg,langeberg_T117,Erica,articularis,3656,Erica articularis,0.25,NA,2,NA,40,no,NA
T119,dehoop,dehoop_T119,Protea,obtusifolia,9176,Protea obtusifolia,19,NA,8,NA,187.5,no,NA
T119,dehoop,dehoop_T119,Acmadenia,mundiana,47,Acmadenia mundiana,16.5,NA,63,NA,82.5,no,NA
T119,dehoop,dehoop_T119,Leucadendron,meridianum,6700,Leucadendron meridianum,15.5,NA,11,NA,191.66666666666666,no,NA
T119,dehoop,dehoop_T119,Leucadendron,muirii,6704,Leucadendron muirii,8.75,NA,5,NA,225,no,NA
T119,dehoop,dehoop_T119,Elegia,microcarpa,3497,Elegia microcarpa,4.25,NA,13,NA,125,yes,NA
T119,dehoop,dehoop_T119,Erica,spectabilis,4192,Erica spectabilis,3,NA,21,NA,62.5,no,NA
T119,dehoop,dehoop_T119,Diosma,subulata,3079,Diosma subulata,2.5,NA,7,NA,135,yes,NA
T119,dehoop,dehoop_T119,Restio,leptoclados,9550,Restio leptoclados,1,NA,3,NA,75,yes,NA
T119,dehoop,dehoop_T119,Hypodiscus,rigidus,5889,Hypodiscus rigidus,0.25,NA,1,NA,45,yes,NA
T123,dehoop,dehoop_T123,Cliffortia,stricta,2300,Cliffortia stricta,14.5,NA,235,NA,23.5,no,NA
T123,dehoop,dehoop_T123,Erica,imbricata,3893,Erica imbricata,8.5,NA,92,NA,38.75,no,NA
T123,dehoop,dehoop_T123,Protea,repens,9185,Protea repens,5.375,NA,16,NA,57.5,no,NA
T123,dehoop,dehoop_T123,Erica,anguliger,3641,Erica anguliger,4.25,NA,57,NA,40,no,NA
T123,dehoop,dehoop_T123,Serruria,fasciflora,10441,Serruria fasciflora,3.75,NA,21,NA,47.5,no,NA
T123,dehoop,dehoop_T123,Erica,globiceps,3851,Erica globiceps,2.8125,NA,32,NA,35,no,NA
T123,dehoop,dehoop_T123,Penaea,mucronata,8737,Penaea mucronata,2.75,NA,13,NA,41.25,yes,NA
T123,dehoop,dehoop_T123,Erica,glabella,3846,Erica glabella,2.5,NA,22,NA,42.5,no,NA
T123,dehoop,dehoop_T123,Berzelia,cordifolia,1517,Berzelia cordifolia,2.25,NA,25,NA,33.75,yes,NA
T123,dehoop,dehoop_T123,Restio,triticeus,9625,Restio triticeus,1,NA,60,NA,40,yes,NA
T123,dehoop,dehoop_T123,Erica,globulifera,3852,Erica globulifera,0.75,NA,8,NA,40,no,NA
T123,dehoop,dehoop_T123,Leucadendron,salignum,6721,Leucadendron salignum,0.625,NA,2,NA,45,yes,NA
T123,dehoop,dehoop_T123,Mastersiella,digitata,7166,Mastersiella digitata,0.5,NA,1,NA,50,yes,NA
T123,dehoop,dehoop_T123,Serruria,acrocarpa,10422,Serruria acrocarpa,0.25,NA,3,NA,35,yes,NA
T123,dehoop,dehoop_T123,Protea,denticulata,9150,Protea denticulata,0.125,NA,3,NA,20,yes,NA
T124,dehoop,dehoop_T124,Protea,neriifolia,9174,Protea neriifolia,29.5,NA,32,NA,101.25,no,NA
T124,dehoop,dehoop_T124,Mastersiella,digitata,7166,Mastersiella digitata,18.5,NA,37,NA,91.25,yes,NA
T124,dehoop,dehoop_T124,Serruria,fasciflora,10441,Serruria fasciflora,14.75,NA,45,NA,88.75,no,NA
T124,dehoop,dehoop_T124,Cliffortia,stricta,2300,Cliffortia stricta,10.75,NA,95,NA,41.25,no,NA
T124,dehoop,dehoop_T124,Leucadendron,xanthoconus,6738,Leucadendron xanthoconus,3.375,NA,16,NA,45,no,NA
T124,dehoop,dehoop_T124,Penaea,mucronata,8737,Penaea mucronata,1,NA,2,NA,65,yes,NA
T124,dehoop,dehoop_T124,Erica,viscaria,4276,Erica viscaria,0.75,NA,18,NA,31.666666666666668,no,NA
T124,dehoop,dehoop_T124,Erica,plukenetii,4102,Erica plukenetii,0.5,NA,14,NA,35,no,NA
T124,dehoop,dehoop_T124,Protea,denticulata,9150,Protea denticulata,0.5,NA,2,NA,45,yes,NA
T124,dehoop,dehoop_T124,Tetraria,thermalis,10948,Tetraria thermalis,0.125,NA,1,NA,50,yes,NA
T128,dehoop,dehoop_T128,Erica,quadrangularis,4128,Erica quadrangularis,33.75,NA,130,NA,48.75,no,NA
T128,dehoop,dehoop_T128,Berzelia,abrotanoides,1511,Berzelia abrotanoides,18.75,NA,74,NA,51.25,yes,NA
T128,dehoop,dehoop_T128,Erica,muscosa,4013,Erica muscosa,8.5,NA,235,NA,17.5,no,NA
T128,dehoop,dehoop_T128,Morella,quercifolia,7624,Morella quercifolia,6.75,NA,34,NA,55,yes,NA
T128,dehoop,dehoop_T128,Leucadendron,salignum,6721,Leucadendron salignum,1.3125,NA,3,NA,136.66666666666666,yes,NA
T128,dehoop,dehoop_T128,Leucadendron,linifolium,6696,Leucadendron linifolium,0.625,NA,1,NA,60,no,NA
T128,dehoop,dehoop_T128,Cliffortia,stricta,2300,Cliffortia stricta,0.5,NA,4,NA,50,no,NA
T128,dehoop,dehoop_T128,Elegia,nuda,3501,Elegia nuda,0.25,NA,1,NA,50,yes,NA
